Start Time, Fri Nov 08 2024 12:57:52 GMT-0600 (Central Standard Time)
Energy calibration,  Offset: 0.5227000117, Slope: 0.4595000148, Quadratic: 0
Live Time (s), 457.88
Real Time (s), 476.83
Elapsed Computational, 0
Spectrum
Channel, Energy (keV), Counts
555, 255.54520822570004, 240
556, 256.0047082405, 270
557, 256.46420825530004, 251
558, 256.9237082701, 243
559, 257.38320828490004, 262
560, 257.8427082997, 232
561, 258.30220831450004, 290
562, 258.7617083293, 266
563, 259.22120834410003, 265
564, 259.6807083589, 247
565, 260.14020837370003, 272
566, 260.5997083885, 268
567, 261.05920840330003, 257
568, 261.5187084181, 263
569, 261.97820843290003, 289
570, 262.4377084477, 320
571, 262.89720846250003, 277
572, 263.3567084773, 272
573, 263.81620849210003, 297
574, 264.2757085069, 305
575, 264.73520852170003, 300
576, 265.1947085365, 303
577, 265.65420855130003, 348
578, 266.1137085661, 317
579, 266.57320858090003, 315
580, 267.0327085957, 288
581, 267.49220861050003, 358
582, 267.9517086253, 350
583, 268.4112086401, 332
584, 268.8707086549, 351
585, 269.3302086697, 346
586, 269.7897086845, 422
587, 270.2492086993, 412
588, 270.7087087141, 335
589, 271.1682087289, 404
590, 271.6277087437, 415
591, 272.0872087585, 448
592, 272.5467087733, 450
593, 273.0062087881, 475
594, 273.4657088029, 544
595, 273.9252088177, 563
596, 274.3847088325, 587
597, 274.8442088473, 570
598, 275.30370886210005, 606
599, 275.7632088769, 627
600, 276.22270889170005, 671
601, 276.6822089065, 743
602, 277.14170892130005, 668
603, 277.6012089361, 710
604, 278.06070895090005, 792
605, 278.5202089657, 845
606, 278.97970898050005, 833
607, 279.4392089953, 914
608, 279.89870901010005, 808
609, 280.3582090249, 892
610, 280.81770903970005, 861
611, 281.2772090545, 936
612, 281.73670906930005, 905
613, 282.1962090841, 933
614, 282.65570909890005, 861
615, 283.1152091137, 875
616, 283.57470912850005, 864
617, 284.0342091433, 861
618, 284.49370915810005, 855
619, 284.9532091729, 755
620, 285.41270918770005, 781
621, 285.8722092025, 773
622, 286.33170921730004, 765
623, 286.7912092321, 708
624, 287.25070924690004, 678
625, 287.7102092617, 631
626, 288.16970927650004, 613
627, 288.6292092913, 570
628, 289.08870930610004, 533
629, 289.5482093209, 531
630, 290.00770933570004, 507
631, 290.4672093505, 472
632, 290.92670936530004, 456
633, 291.3862093801, 423
634, 291.84570939490004, 416
635, 292.3052094097, 414
636, 292.76470942450004, 363
637, 293.2242094393, 374
638, 293.68370945410004, 350
639, 294.1432094689, 323
640, 294.60270948370004, 328
641, 295.0622094985, 301
642, 295.52170951330004, 298
643, 295.9812095281, 308
644, 296.44070954290004, 308
645, 296.9002095577, 276
646, 297.35970957250004, 303
647, 297.8192095873, 269
648, 298.27870960210004, 257
649, 298.7382096169, 253
650, 299.19770963170004, 277
651, 299.6572096465, 247
652, 300.11670966130004, 256
653, 300.5762096761, 310
654, 301.03570969090003, 265
655, 301.4952097057, 289
656, 301.95470972050003, 276
657, 302.4142097353, 271
658, 302.87370975010003, 273
659, 303.3332097649, 273
660, 303.79270977970003, 262
661, 304.2522097945, 246
662, 304.71170980930003, 275
663, 305.1712098241, 276
664, 305.63070983890003, 272
665, 306.0902098537, 297
666, 306.54970986850003, 283
667, 307.0092098833, 296
668, 307.46870989810003, 297
669, 307.9282099129, 291
670, 308.38770992770003, 306
671, 308.8472099425, 292
672, 309.30670995730003, 275
673, 309.7662099721, 323
674, 310.22570998690003, 341
675, 310.6852100017, 370
676, 311.1447100165, 346
677, 311.6042100313, 328
678, 312.0637100461, 380
679, 312.5232100609, 355
680, 312.9827100757, 374
681, 313.4422100905, 382
682, 313.9017101053, 438
683, 314.36121012010005, 450
684, 314.8207101349, 438
685, 315.28021014970005, 441
686, 315.7397101645, 461
687, 316.19921017930005, 463
688, 316.6587101941, 458
689, 317.11821020890005, 462
690, 317.5777102237, 513
691, 318.03721023850005, 521
692, 318.4967102533, 490
693, 318.95621026810005, 541
694, 319.4157102829, 512
695, 319.87521029770005, 515
696, 320.3347103125, 526
697, 320.79421032730005, 484
698, 321.2537103421, 527
699, 321.71321035690005, 500
700, 322.1727103717, 536
701, 322.63221038650005, 482
702, 323.0917104013, 474
703, 323.55121041610005, 489
704, 324.0107104309, 432
705, 324.47021044570005, 434
706, 324.9297104605, 469
707, 325.38921047530005, 435
708, 325.8487104901, 456
709, 326.30821050490005, 413
710, 326.7677105197, 370
711, 327.22721053450005, 379
712, 327.6867105493, 394
713, 328.14621056410004, 394
714, 328.6057105789, 389
715, 329.06521059370004, 326
716, 329.5247106085, 362
717, 329.98421062330004, 353
718, 330.4437106381, 312
719, 330.90321065290004, 312
720, 331.3627106677, 320
721, 331.82221068250004, 287
722, 332.2817106973, 285
723, 332.74121071210004, 270
724, 333.2007107269, 314
725, 333.66021074170004, 289
726, 334.1197107565, 287
727, 334.57921077130004, 275
728, 335.0387107861, 228
729, 335.49821080090004, 284
730, 335.9577108157, 276
731, 336.41721083050004, 270
732, 336.8767108453, 290
733, 337.33621086010004, 232
734, 337.7957108749, 235
735, 338.25521088970004, 253
736, 338.7147109045, 227
737, 339.17421091930004, 225
738, 339.6337109341, 239
739, 340.09321094890004, 219
740, 340.5527109637, 218
741, 341.01221097850004, 223
742, 341.4717109933, 234
743, 341.93121100810004, 214
744, 342.3907110229, 243
745, 342.85021103770003, 268
746, 343.3097110525, 224
